CPT_CODES, CPT_DESCRIPTION, ICD_CODES, ICD_DESCRIPTION
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, E11.51, Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, E11.52, Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, E11.59, Type 2 diabetes mellitus with other circulatory complications
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, E13.51, Other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, E13.52, Other specified diabetes mellitus with diabetic peripheral angiopathy with gangrene
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, E13.59, Other specified diabetes mellitus with other circulatory complications
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, G45.8, Other transient cerebral ischemic attacks and related syndromes
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, G54.0, Brachial plexus disorders
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.10, Atherosclerotic heart disease of native coronary artery without angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.110, Atherosclerotic heart disease of native coronary artery with unstable angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.111, Atherosclerotic heart disease of native coronary artery with angina pectoris with documented spasm
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.118, Atherosclerotic heart disease of native coronary artery with other forms of angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.700, Atherosclerosis of coronary artery bypass graft(s), unspecified, with unstable angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.701, Atherosclerosis of coronary artery bypass graft(s), unspecified, with angina pectoris with documented spasm
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.708, Atherosclerosis of coronary artery bypass graft(s), unspecified, with other forms of angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.709, Atherosclerosis of coronary artery bypass graft(s), unspecified, with unspecified angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.710, Atherosclerosis of autologous vein coronary artery bypass graft(s) with unstable angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.711, Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris with documented spasm
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.718, Atherosclerosis of autologous vein coronary artery bypass graft(s) with other forms of angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.720, Atherosclerosis of autologous artery coronary artery bypass graft(s) with unstable angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.721, Atherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris with documented spasm
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.728, Atherosclerosis of autologous artery coronary artery bypass graft(s) with other forms of angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.730, Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unstable angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.731, Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with angina pectoris with documented spasm
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.738, Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with other forms of angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.750, Atherosclerosis of native coronary artery of transplanted heart with unstable angina
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.751, Atherosclerosis of native coronary artery of transplanted heart with angina pectoris with documented spasm
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.758, Atherosclerosis of native coronary artery of transplanted heart with other forms of angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.760, Atherosclerosis of bypass graft of coronary artery of transplanted heart with unstable angina
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.761, Atherosclerosis of bypass graft of coronary artery of transplanted heart with angina pectoris with documented spasm
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.768, Atherosclerosis of bypass graft of coronary artery of transplanted heart with other forms of angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.790, Atherosclerosis of other coronary artery bypass graft(s) with unstable angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.791, Atherosclerosis of other coronary artery bypass graft(s) with angina pectoris with documented spasm
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.798, Atherosclerosis of other coronary artery bypass graft(s) with other forms of angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.810, Atherosclerosis of coronary artery bypass graft(s) without angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.811, Atherosclerosis of native coronary artery of transplanted heart without angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I25.812, Atherosclerosis of bypass graft of coronary artery of transplanted heart without angina pectoris
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.0, Atherosclerosis of aorta
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.201, Unspecified atherosclerosis of native arteries of extremities, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.202, Unspecified atherosclerosis of native arteries of extremities, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.203, Unspecified atherosclerosis of native arteries of extremities, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.208, Unspecified atherosclerosis of native arteries of extremities, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.211, Atherosclerosis of native arteries of extremities with intermittent claudication, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.212, Atherosclerosis of native arteries of extremities with intermittent claudication, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.213, Atherosclerosis of native arteries of extremities with intermittent claudication, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.218, Atherosclerosis of native arteries of extremities with intermittent claudication, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.221, Atherosclerosis of native arteries of extremities with rest pain, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.222, Atherosclerosis of native arteries of extremities with rest pain, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.223, Atherosclerosis of native arteries of extremities with rest pain, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.228, Atherosclerosis of native arteries of extremities with rest pain, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.231, Atherosclerosis of native arteries of right leg with ulceration of thigh
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.232, Atherosclerosis of native arteries of right leg with ulceration of calf
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.233, Atherosclerosis of native arteries of right leg with ulceration of ankle
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.234, Atherosclerosis of native arteries of right leg with ulceration of heel and midfoot
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.235, Atherosclerosis of native arteries of right leg with ulceration of other part of foot
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.238, Atherosclerosis of native arteries of right leg with ulceration of other part of lower right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.241, Atherosclerosis of native arteries of left leg with ulceration of thigh
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.242, Atherosclerosis of native arteries of left leg with ulceration of calf
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.243, Atherosclerosis of native arteries of left leg with ulceration of ankle
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.244, Atherosclerosis of native arteries of left leg with ulceration of heel and midfoot
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.245, Atherosclerosis of native arteries of left leg with ulceration of other part of foot
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.248, Atherosclerosis of native arteries of left leg with ulceration of other part of lower left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.261, Atherosclerosis of native arteries of extremities with gangrene, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.262, Atherosclerosis of native arteries of extremities with gangrene, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.263, Atherosclerosis of native arteries of extremities with gangrene, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.268, Atherosclerosis of native arteries of extremities with gangrene, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.291, Other atherosclerosis of native arteries of extremities, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.292, Other atherosclerosis of native arteries of extremities, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.293, Other atherosclerosis of native arteries of extremities, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.298, Other atherosclerosis of native arteries of extremities, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.301, Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.302, Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.303, Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.308, Unspecified atherosclerosis of unspecified type of bypass graft(s) of the extremities, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.401, Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.402, Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.403, Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.408, Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.411, Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.412, Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.413, Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.418, Atherosclerosis of autologous vein bypass graft(s) of the extremities with intermittent claudication, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.421, Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.422, Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.423, Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, bilateral legs
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.428, Atherosclerosis of autologous vein bypass graft(s) of the extremities with rest pain, other extremity
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.431, Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of thigh
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.432, Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of calf
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.433, Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of ankle
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.434, Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of heel and midfoot
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.435, Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of foot
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.438, Atherosclerosis of autologous vein bypass graft(s) of the right leg with ulceration of other part of lower leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.441, Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of thigh
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.442, Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of calf
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.443, Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of ankle
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.444, Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of heel and midfoot
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.445, Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of foot
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.448, Atherosclerosis of autologous vein bypass graft(s) of the left leg with ulceration of other part of lower leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.461, Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, right leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.462, Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, left leg
93926, Lower extremity study<<<wut>>>DUPLEX SCAN OF LOWER EXTREMITY ARTERIES OR ARTERIAL BYPASS GRAFTS; UNILATERAL OR LIMITED STUDY, I70.463, Atherosclerosis of autologous vein bypass graft(s) of the extremities with gangrene, bilateral legs
